C,0.0,0.0,0.0,0.02951132506132126,-0.028235971927642822,-0.034866417309643793,0.055451929569244385,-0.06753742694854736,-0.056934180220963526,0.07964086532592773,-0.08979451656341553,-0.07535027574598985,0.09471676498651505,-0.10710585117340088,-0.09340116243660646,-0.0060582756996154785,-0.1513403058052063,-0.03475445370972352,-0.030338956974446774,-0.19842618703842163,-0.05601803447902398,-0.04823985695838928,-0.21014535427093506,-0.07356718044579225,-0.062211133539676666,-0.21207702159881592,-0.08429140459597306,-0.03440876863896847,-0.13227784633636475,-0.02837308730781274,-0.06259876862168312,-0.16911685466766357,-0.04652690376937585,-0.07461244612932205,-0.1726926565170288,-0.0606111199766417,-0.08166131377220154,-0.16760718822479248,-0.068771673849227,-0.05621456727385521,-0.10571414232254028,-0.02543518368005948,-0.08291137963533401,-0.13687682151794434,-0.04035755108893113,-0.0911470577120781,-0.13787901401519775,-0.0465258085340281,-0.09561122953891754,-0.1342555284500122,-0.04850597169101434,-0.06947329267859459,-0.0746612548828125,-0.025838174408676196,-0.09328943490982056,-0.09643924236297607,-0.0361200445503016,-0.0990009680390358,-0.09788227081298828,-0.03721308942735391,-0.09963107854127884,-0.0972830057144165,-0.035764189919831324
C,0.0,0.0,0.0,0.039970122277736664,-0.026807963848114014,-0.015345921580887989,0.06568554788827896,-0.07322841882705688,-0.018750157979525284,0.09209594875574112,-0.09458059072494507,-0.01992601419726725,0.11531385034322739,-0.11111193895339966,-0.02048901918271895,0.002039864659309387,-0.14805108308792114,0.014007514501713558,-0.008489824831485748,-0.1942300796508789,0.020943339141808792,-0.010171398520469666,-0.2191564440727234,0.018122847351037308,-0.012599114328622818,-0.23437023162841797,0.014038165258966728,-0.026559222489595413,-0.13956958055496216,0.019590842696629807,-0.03343269228935242,-0.18353056907653809,0.028219857412182137,-0.027254492044448853,-0.20898818969726562,0.02342592288812284,-0.021041516214609146,-0.22236210107803345,0.01803863157590513,-0.04986938089132309,-0.12258255481719971,0.022564639496408745,-0.05606765300035477,-0.165799081325531,0.027158112424217506,-0.05289574712514877,-0.19998598098754883,0.026057914989792152,-0.04563889652490616,-0.22304224967956543,0.024071383449040695,-0.06162261217832565,-0.09791040420532227,0.023503954681359573,-0.07041570544242859,-0.13637179136276245,0.025869331481658264,-0.07239597290754318,-0.16164380311965942,0.029307157891594215,-0.07092252373695374,-0.18080443143844604,0.0317798379536498
C,0.0,0.0,0.0,0.030215740203857422,-0.03581047058105469,-0.02625328992067466,0.052907273173332214,-0.08323180675506592,-0.04257273432372699,0.07802146673202515,-0.10803651809692383,-0.05725168567656169,0.10186430811882019,-0.1269097924232483,-0.07213013750074992,-0.009249486029148102,-0.17011487483978271,-0.017915108618723252,-0.0243972297757864,-0.21758723258972168,-0.03373215850947986,-0.03320045582950115,-0.24791431427001953,-0.049057101277099946,-0.03672684170305729,-0.2733161449432373,-0.059943572995649674,-0.03936575539410114,-0.15422403812408447,-0.015412087929831841,-0.05919579230248928,-0.1985343098640442,-0.02839390505610595,-0.06796528212726116,-0.2269052267074585,-0.04191148039458881,-0.07171470113098621,-0.24983012676239014,-0.05161953103302608,-0.06341642886400223,-0.12743812799453735,-0.016327067655907967,-0.08810587227344513,-0.16681748628616333,-0.028174384874688485,-0.09941674768924713,-0.1911742091178894,-0.03638459127901683,-0.10555875301361084,-0.2135096788406372,-0.04161014538763652,-0.08055208437144756,-0.09128111600875854,-0.020004251418100694,-0.10472824424505234,-0.12245136499404907,-0.029057062608586648,-0.11641567200422287,-0.14312171936035156,-0.031794206616865495,-0.1242140457034111,-0.1650233268737793,-0.033004978117929795
C,0.0,0.0,0.0,0.03225390613079071,-0.043524205684661865,-0.025844741305377283,0.057581424713134766,-0.09444457292556763,-0.04445853426125268,0.0857897698879242,-0.12077707052230835,-0.06261793865826348,0.11351272463798523,-0.14236551523208618,-0.08201262696650247,-0.003131575882434845,-0.18596994876861572,-0.021170269390609064,-0.01573757827281952,-0.23660153150558472,-0.04363075240519265,-0.02110600471496582,-0.2739817500114441,-0.06428631736901025,-0.020020872354507446,-0.3062512278556824,-0.07804049148228387,-0.03347158059477806,-0.1713772416114807,-0.021676668589975634,-0.04913559556007385,-0.22533202171325684,-0.04064386679795007,-0.05266891419887543,-0.26076674461364746,-0.05867657779720048,-0.048217898234725,-0.2907411456108093,-0.07080313160088281,-0.05890387296676636,-0.1454976201057434,-0.02565908028748254,-0.0791754275560379,-0.19563710689544678,-0.04241354360249261,-0.08404472842812538,-0.22816628217697144,-0.053936753114726343,-0.08115367218852043,-0.25710755586624146,-0.06060514940884332,-0.07975530624389648,-0.1064792275428772,-0.032395083149936,-0.10081255808472633,-0.1480426788330078,-0.04482825814750413,-0.10708043351769447,-0.17693769931793213,-0.049306824496056834,-0.1066630445420742,-0.20565831661224365,-0.05128393664028863
C,0.0,0.0,0.0,0.03466138243675232,-0.050483763217926025,-0.01684276803962348,0.0627865195274353,-0.10390245914459229,-0.030569386180559377,0.09277760982513428,-0.12997472286224365,-0.04618185802928565,0.12101197242736816,-0.15087229013442993,-0.06276456310979484,0.004268668591976166,-0.191700279712677,-0.008540909249404649,-0.014832653105258942,-0.2533385157585144,-0.02737244449190257,-0.007371746003627777,-0.28767287731170654,-0.045375843044439534,0.007989585399627686,-0.3073224425315857,-0.055927243527094106,-0.021299272775650024,-0.1826348900794983,-0.012376280944863538,-0.042172692716121674,-0.25071412324905396,-0.030157421227613668,-0.029501885175704956,-0.2823699116706848,-0.04744969352714179,-0.006649032235145569,-0.2902899980545044,-0.05716234117380736,-0.043630000203847885,-0.1636778712272644,-0.019084366481820325,-0.06451794132590294,-0.2333112359046936,-0.034605801548877935,-0.04993012547492981,-0.26418715715408325,-0.046807527985492925,-0.026470698416233063,-0.2728584408760071,-0.05229620679847358,-0.06358140334486961,-0.13198822736740112,-0.027847687225857953,-0.07695819064974785,-0.19377726316452026,-0.041195802833954076,-0.06265421584248543,-0.22229403257369995,-0.04563881128660796,-0.04065176844596863,-0.23246723413467407,-0.0458145518564379
C,0.0,0.0,0.0,0.039599619805812836,-0.046938955783843994,-0.013273574955036338,0.0715789869427681,-0.1000896692276001,-0.027425313911606963,0.10241542011499405,-0.12710028886795044,-0.043822490222027,0.12982019037008286,-0.1485162377357483,-0.06086028794126719,0.012819550931453705,-0.19722706079483032,-0.013033356129398044,-0.007159978151321411,-0.26787543296813965,-0.0351729286678335,0.00948750227689743,-0.29769712686538696,-0.05394227112012118,0.03223489969968796,-0.30837303400039673,-0.0642954153783819,-0.009848818182945251,-0.1901707649230957,-0.019653868473341163,-0.031275518238544464,-0.26890134811401367,-0.040495649523307975,-0.008044309914112091,-0.2987804412841797,-0.058210813052227195,0.01987943798303604,-0.29752540588378906,-0.06796102652626246,-0.029500730335712433,-0.17236512899398804,-0.028604375741650756,-0.050855185836553574,-0.25061148405075073,-0.046502620524933036,-0.0254267156124115,-0.27908676862716675,-0.059301358259489234,0.003794528543949127,-0.27978241443634033,-0.06498984674291819,-0.046272408217191696,-0.14251691102981567,-0.03906260112600535,-0.059320464730262756,-0.20630306005477905,-0.05424972305374354,-0.041429631412029266,-0.2368221879005432,-0.06063362637834757,-0.017330698668956757,-0.24541324377059937,-0.062178314275314506
C,0.0,0.0,0.0,0.044501833617687225,-0.0386660099029541,-0.013586293943177452,0.08157066255807877,-0.0870710015296936,-0.02739560049022316,0.11352547258138657,-0.11290878057479858,-0.04352414611722111,0.13800816982984543,-0.13384264707565308,-0.059600643850814095,0.025692440569400787,-0.19148385524749756,-0.011760350353966942,0.0080794095993042,-0.2682569921016693,-0.03349371258164524,0.02657826989889145,-0.29120004177093506,-0.051937703080426445,0.049547500908374786,-0.2945362627506256,-0.06209161881352543,0.005838386714458466,-0.18720680475234985,-0.01791263002897381,-0.012340791523456573,-0.2697925567626953,-0.037803873456965675,0.012620069086551666,-0.29339534044265747,-0.05507501218463062,0.03937382251024246,-0.28819966316223145,-0.06512669850135921,-0.012659236788749695,-0.17291724681854248,-0.026615403629790535,-0.029158838093280792,-0.25197523832321167,-0.04362942282105564,-0.0024917349219322205,-0.27612966299057007,-0.055684924162875404,0.025044076144695282,-0.2730499505996704,-0.061287589408408394,-0.029314644634723663,-0.14852946996688843,-0.03703763712192654,-0.037847764790058136,-0.21508383750915527,-0.05115982893849491,-0.01842927187681198,-0.24236440658569336,-0.05742212761188625,0.004643827676773071,-0.24734210968017578,-0.05934072289610981
C,0.0,0.0,0.0,0.04629209637641907,-0.02981865406036377,-0.014362659902616315,0.08553370833396912,-0.07456475496292114,-0.027327099480970674,0.12067098915576935,-0.10019952058792114,-0.04210138660047846,0.14736995100975037,-0.12395113706588745,-0.05682763051365214,0.03896044194698334,-0.1838178038597107,-0.010313808583958917,0.031351760029792786,-0.26063811779022217,-0.03038114275906878,0.048916563391685486,-0.28671738505363464,-0.047920670026286416,0.0709492415189743,-0.2921832203865051,-0.05778435584281283,0.019152775406837463,-0.1829776167869568,-0.015473846012099557,0.00940471887588501,-0.26773425936698914,-0.034161653035624795,0.03320404887199402,-0.2934558689594269,-0.051292478704198174,0.059210777282714844,-0.2884688377380371,-0.06147351082537966,-0.00010367482900619507,-0.17174088954925537,-0.023277394139512353,-0.009794510900974274,-0.2548608183860779,-0.040074478500827126,0.015447556972503662,-0.2800016403198242,-0.053003184163316064,0.04206405580043793,-0.27667319774627686,-0.0594493370888074,-0.018763750791549683,-0.15104007720947266,-0.032669655644639306,-0.019632406532764435,-0.2170143723487854,-0.047887589448436074,0.00025159120559692383,-0.24468636512756348,-0.055647045039876275,0.022946611046791077,-0.2507020831108093,-0.058669689708693795
C,0.0,0.0,0.0,0.04893818497657776,-0.026095032691955566,-0.011798642646368762,0.09047073125839233,-0.06605994701385498,-0.022600568901594897,0.12586751580238342,-0.09058862924575806,-0.03556976660698297,0.15231186151504517,-0.11611008644104004,-0.04826089933126809,0.04840517044067383,-0.17802387475967407,-0.004272934119995853,0.046427905559539795,-0.25133663415908813,-0.022613199498351833,0.06481422483921051,-0.27741771936416626,-0.039346734132465144,0.08696046471595764,-0.2829679250717163,-0.04882318719833734,0.029019802808761597,-0.18060779571533203,-0.009991857293840667,0.02547164261341095,-0.2623288631439209,-0.02646747611075284,0.04932205379009247,-0.28806206583976746,-0.04240024283140542,0.07484173774719238,-0.28287750482559204,-0.05198310881465318,0.009944945573806763,-0.1718224287033081,-0.018468730222281238,0.00541001558303833,-0.25135576725006104,-0.03317288502663018,0.030197829008102417,-0.27618998289108276,-0.04484285607546212,0.056433409452438354,-0.27252110838890076,-0.05077935948580148,-0.008278027176856995,-0.153570294380188,-0.028494367446597835,-0.00639459490776062,-0.21591255068778992,-0.042222576286491176,0.012511014938354492,-0.2443588376045227,-0.04938795238345506,0.034456804394721985,-0.2513747215270996,-0.05215519487470033
C,0.0,0.0,0.0,0.04874861240386963,-0.02234584093093872,-0.009014946157861914,0.09033134579658508,-0.06158953905105591,-0.017194968397546972,0.12543490529060364,-0.0847252607345581,-0.02777491391711351,0.15269052982330322,-0.10771411657333374,-0.038209077651430334,0.05298180878162384,-0.17289286851882935,-0.00023147531859990522,0.05560901761054993,-0.24293175339698792,-0.016507974575091566,0.07457031309604645,-0.2673906087875366,-0.0315527028691065,0.0961281955242157,-0.2744394838809967,-0.04033208706491109,0.03450106084346771,-0.1770402193069458,-0.006803337233890261,0.03673267364501953,-0.25628089904785156,-0.021879707212377753,0.06116938591003418,-0.27990567684173584,-0.036266513849426474,0.0867239236831665,-0.277850866317749,-0.04497358270995733,0.01563255488872528,-0.1707252860069275,-0.016046066517759527,0.017182201147079468,-0.2479495108127594,-0.029840958053995337,0.04243810474872589,-0.27071842551231384,-0.04020629146211263,0.06887292861938477,-0.2702033221721649,-0.045449395413328375,-0.0025858432054519653,-0.1557908058166504,-0.02668896571807977,0.0018640756607055664,-0.2181607484817505,-0.038898140872646536,0.021235331892967224,-0.24534672498703003,-0.0446539416264784,0.043933868408203125,-0.2538469433784485,-0.04685917192213651
